Retail_Clearance,Retail_InTransitQTY,Retail_Product_Color,Retail_Product_Dimension,Retail_Product_ExternalSKU,Retail_Product_ImageURL,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2,Retail_Product_Level2Name,Retail_Product_Level3,Retail_Product_Level3Name,Retail_Product_Level4,Retail_Product_Level4Name,Retail_Product_Level5,Retail_Product_Level5Name,Retail_Product_Manufacturer,Retail_Product_Name,Retail_Product_RFIDTagged,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_Product_UOM,Retail_Product_UPC,Retail_Product_UPCs,Retail_SFMax,Retail_SFMin,Retail_SOHDate,Retail_SOHQTY,Retail_SOHQTY_SF,Retail_SOHQTY_SR,Retail_StoreInProcess,Retail_StoreNumber,serial,thingTypeId
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCDB,CYCD,JEANS,CYCDB,NaVal,SHORT JEANS INK COM AMARRACAO LISO JEANS,NaVal,9575840005,50,BOTTOM CURTO JEANS PLUS,NaVal,00095758400509,00095758400509,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009575840005,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WA,WAE,WAE,WAEPA,WAEP,WA JQT,WAEPA,NaVal,DESODORANTE COLONIA MASCULINA RODRIGO FA,NaVal,9692180000,NA,PERFUME,NaVal,07899952318041,07899952318041,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009692180000,384
false,0,MARROM,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,NaVal,CMB,NaVal,CMBA,SARJA,CMBAE,NaVal,CALCA SARJA CRN MSA INK JOGGER CARGO  LI,NaVal,9637460003,40,CALÇA SARJA,NaVal,00096374600342,00096374600342,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009637460003,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,C7A,C7A,C7ASS,C7AS,C7,C7ASS,NaVal,SHORT DOLL MC TG GARFILD GAS C7 50 CINZA,NaVal,9647880003,50,BERMUDOL/SHORT DOLL,NaVal,00096478800365,00096478800365,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009647880003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYB,CYB,CYBAB,CYBA,NaVal,CYBAB,NaVal,CALCA  JV MSA INK USED TANK ESMERIL BARR,NaVal,9415800006,44,CALÇA JEANS,NaVal,00094158000685,00094158000685,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009415800006,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WL,WLC,WLC,WLCHB,WLCH,WL,WLCHB,NaVal,PO COMPACTO  WL VULT VULT PO COMP 002 9g,NaVal,9032040000,NA,PÓ COMPACTO ROSTO,NaVal,07898417963024,07898417963024,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009032040000,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ABB,C6AB,TRS,C6ABB,NaVal,3 CALCINHAS BIQ FIO MFB TRS ROSA BEGE PT,NaVal,9628080001,G,CALCINHA / BOTTOM,NaVal,00096280800119,00096280800119,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009628080001,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,NaVal,CRA,NaVal,CRAK,CR,CRAKA,NaVal,CALCINHA CR SLO ELLA ESTAMPADO AZUL P AZ,NaVal,9707390004,P,KIT CALCINHA,NaVal,00097073900481,00097073900481,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009707390004,384
false,0,VINHO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMB,CMB,CMBAB,CMBA,CM,CMBAB,NaVal,CALCA CM MSA INK SLIM VINHO EMP 5 POCKET,NaVal,9440750003,44,CALÇA SARJA,NaVal,00094407500362,00094407500362,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009440750003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMABC,CMAB,JEANS,CMABC,NaVal,BERMUDA JEANS INK SUPER STONE LISO 35286,NaVal,9525520007,44,BERMUDA JEANS,NaVal,00095255200787,00095255200787,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009525520007,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,NaVal,C5A,NaVal,C5AA,C5,C5AAA,NaVal,OCULOS  C5 MAIS ACESSORIOS OCULOS FEM AC,NaVal,9724100001,UNICO,ÓCULOS ACETATO,NaVal,00097241000104,00097241000104,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009724100001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJATC,CJAT,CJ,CJATC,NaVal,SOUTIEN CJ PRD ELLA BASE ALONGADO LISO P,NaVal,9687090002,M,SOUTIEN / TOP,NaVal,00096870900281,00096870900281,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009687090002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADE,CYAD,CY,CYADE,NaVal,SAIA CY SAW MARCA DE TERCEIROS SAIA LISO,NaVal,9692420004,42,BOTTOM CURTO JEANS,NaVal,00096924200497,00096924200497,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009692420004,384
false,0,NA,NaVal,NaVal,NaVal,H,ELETRO-ELETRONICOS,NaVal,HB,HBH,HBH,HBHAA,HBHA,MOTO G22 VERDE,HBHAA,NaVal,MOTO G22 VERDE 128GB,NaVal,9588690000,NA,MOTOROLA,NaVal,00095886900018,00095886900018,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009588690000,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAC,CYAA,JEANS,CYAAC,NaVal,CALCA JEANS CF PRD INK USED TANK PUIDOS,NaVal,9479600002,36,CALÇA JEANS,NaVal,00094796000276,00094796000276,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009479600002,384
false,0,CHOCOLATE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6B,C6B,C6BBA,C6BB,SUS-E,C6BBA,NaVal,BERMUDA SUS E APP COTTON CHOCOLATE REF B,NaVal,3741470002,M,CALCINHA / BOTTOM,NaVal,00037414700257,00037414700257,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_003741470002,384
false,0,VERMELHO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJATU,CJAT,SLO,CJATU,NaVal,SOUTIEN APP PUSH UP SLO RENDA VERAO  REP,NaVal,7738120004,46,SOUTIEN / TOP,NaVal,00077381200466,00077381200466,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_007738120004,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5AAB,C5AA,OCULOS QUADRADO FUME,C5AAB,NaVal,OCULOS MASC ACE PRETO QUADRADO FUME VC05,NaVal,9568460001,UNICO,ÓCULOS ACETATO,NaVal,00095684600189,00095684600189,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009568460001,384
false,0,AMARELO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8C,C8C,C8CBA,C8CB,C8,C8CBA,NaVal,SHORT C8 SLO INK SHORT INFO JUVA BARRA V,NaVal,9633580004,4,SHORT/SAIA,NaVal,00096335800439,00096335800439,0,0,2022-08-16 07:00:36.468,0,0,0,0,233,233_009633580004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADB,CYAD,JEANS,CYADB,NaVal,SHORT JEANS CRN PRD INK RASGOS SKY LISO,NaVal,9480190002,38,BOTTOM CURTO JEANS,NaVal,00094801900232,00094801900232,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009480190002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAV,CYAA,JEANS,CYAAV,NaVal,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,NaVal,9697820005,46,CALÇA JEANS,NaVal,00096978200535,00096978200535,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009697820005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAV,CYAA,JEANS,CYAAV,NaVal,CALCA JEANS CRN PRD MARCA DE TERCEIROS S,NaVal,9456920002,38,CALÇA JEANS,NaVal,00094569200254,00094569200254,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009456920002,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCCB,CYCC,JEANS,CYCCB,NaVal,SHORT JEANS PS PRD INK CLOCHARD COM AMAR,NaVal,9481170006,46,BOTTOM CURTO SARJA PLUS,NaVal,00094811700693,00094811700693,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009481170006,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ABG,C6AB,TRS,C6ABG,NaVal,3 CALCINHAS APP TRS REF 51509 K228 LISTR,NaVal,8845490003,GG,CALCINHA / BOTTOM,NaVal,00088454900312,00088454900312,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_008845490003,384
false,0,MARROM,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMB,CMB,CMBAB,CMBA,CM,CMBAB,NaVal,CALCA CM MSA EVT MARROM EMP LCM INK MAR,NaVal,9440730003,44,CALÇA SARJA,NaVal,00094407300351,00094407300351,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009440730003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAU,CYAA,CY,CYAAU,NaVal,CALCA CY SAW MARCA DE TERCEIROS WIDE LEG,NaVal,9692380003,38,CALÇA JEANS,NaVal,00096923800391,00096923800391,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009692380003,384
false,0,ROXO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYB,CYB,CYBAB,CYBA,NaVal,CYBAB,NaVal,CALCA  CRN MSA INK BARRA NAVALHADA LISO,NaVal,9479840001,38,CALÇA JEANS,NaVal,00094798400104,00094798400104,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009479840001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAC,CMAA,JEANS,CMAAC,NaVal,CALCA JEANS INK calca slim used bigode L,NaVal,9546820007,38,CALÇA JEANS,NaVal,00095468200710,00095468200710,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009546820007,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAV,CYAA,JEANS,CYAAV,NaVal,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,NaVal,9663570001,42,CALÇA JEANS,NaVal,00096635700118,00096635700118,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009663570001,384
false,0,VERMELHO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJABG,CJAB,SNS SLO,CJABG,NaVal,CALCINHA APP SNS  SLO CALECON RENDA VERM,NaVal,8222170002,M,CALCINHA / BOTTOM,NaVal,00082221700211,00082221700211,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_008222170002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAL,CMAA,CM,CMAAL,NaVal,CALCA CM MSA INK LAVAGEM COM USED E DIRT,NaVal,9440760004,40,CALÇA JEANS,NaVal,00094407600406,00094407600406,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009440760004,384
false,0,CHOCOLATE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATG,C6AT,TRS,C6ATG,NaVal,SOUTIEN APP TRS COLONIAL CETINETE RENDA,NaVal,5572370003,52,SOUTIEN / TOP,NaVal,00055723700331,00055723700331,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_005572370003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMC,CMC,CMCAA,CMCA,JEANS,CMCAA,NaVal,CALCA JEANS CRN PRD INK CALCA SKINNY USE,NaVal,9566290001,36,BOTTOM  JOVEM,NaVal,00095662900188,00095662900188,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009566290001,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CN,CNC,CNC,CNCSB,CNCS,NaVal,CNCSB,NaVal,SHORT DOLL MANGA CURTA JV CN EVT NAMO EL,NaVal,9561230004,P,SHORT DOLL,NaVal,00095612300419,00095612300419,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009561230004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,NaVal,CMC,NaVal,CMCA,NaVal,CMCAA,NaVal,CALCA  CRN EVT JNS PRD INK RECORTE USED,NaVal,9578470003,40,BOTTOM  JOVEM,NaVal,00095784700321,00095784700321,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009578470003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAV,CYAA,JEANS,CYAAV,NaVal,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,NaVal,9663570003,38,CALÇA JEANS,NaVal,00096635700385,00096635700385,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009663570003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,NaVal,CMA,NaVal,CMAA,JEANS,CMAAJ,NaVal,CALCA JEANS CRN MSA INK AMACIADAUSEDSTON,NaVal,9578080005,44,CALÇA JEANS,NaVal,00095780800568,00095780800568,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009578080005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAM,CYAA,JEANS,CYAAM,NaVal,CALCA JEANS CF SLO INK USED TANK ESMERIL,NaVal,9480810002,40,CALÇA JEANS,NaVal,00094808100215,00094808100215,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009480810002,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8D,C8D,C8DAA,C8DA,C8  INFO,C8DAA,NaVal,CALCA C8 EVT PAIS SLO INFO INK COM BOLSO,NaVal,9275440002,4,CALÇA,NaVal,00092754400212,00092754400212,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009275440002,384
false,0,NA,NaVal,NaVal,NaVal,H,ELETRO-ELETRONICOS,NaVal,HZ,NaVal,HZB,NaVal,HZBG,COPC21JAF/4M,HZBGB,NaVal,RELOGIO FEM CONDOR DOURADO AVULSO ANALOG,NaVal,9732680000,NA,FEMININO DOURADO,NaVal,00097326800032,00097326800032,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009732680000,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCEA,CYCE,SARJA,CYCEA,NaVal,JAQUETA MANGA LONGA SARJA PS PRD INK CAP,NaVal,9427870006,56,TOP PLUS,NaVal,00094278700663,00094278700663,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009427870006,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAFA,CYAF,JEANS,CYAFA,NaVal,BLUSA JEANS APP EVT JEANS CRN  PRD INK M,NaVal,8569960005,44,TOP,NaVal,00085699600595,00085699600595,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_008569960005,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,NaVal,CJA,NaVal,CJAS,CJ,CJASB,NaVal,SHORT DOLL SEM MANGA CJ ELLA LISO PRETO,NaVal,9649150001,G,SHORT DOLL,NaVal,00096491500198,00096491500198,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009649150001,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,NaVal,CRA,NaVal,CRAK,CR,CRAKA,NaVal,CALCINHA CR SLO ELLA 2 PCS COTTON TRIANG,NaVal,9281120003,M,KIT CALCINHA,NaVal,00092811200335,00092811200335,0,0,2022-08-16 07:00:36.468,15,15,0,0,233,233_009281120003,384
false,0,BEGE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ABG,C6AB,TRS,C6ABG,NaVal,3 CALCINHAS APP TRS MFB REF K51809 ONCA,NaVal,8719600001,G,CALCINHA / BOTTOM,NaVal,00087196000106,00087196000106,0,0,2022-08-16 07:00:36.468,9,9,0,0,233,233_008719600001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ABH,C6AB,TRS,C6ABH,NaVal,CALCINHA APP TRS CAVADA ABRUPT PRETO REF,NaVal,7736880002,G,CALCINHA / BOTTOM,NaVal,00077368800276,00077368800276,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_007736880002,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRB,CRB,CRBKA,CRBK,CR,CRBKA,NaVal,CALCINHA CR SLO ELLA ESTAMPADO ROSA P RO,NaVal,9568840003,P,KIT CALCINHA,NaVal,00095688400310,00095688400310,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009568840003,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRATA,CRAT,CR,CRATA,NaVal,SOUTIEN CR ELLA BORBOLETA AVULSO LISO BR,NaVal,9454170002,46,SOUTIEN / TOP,NaVal,00094541700291,00094541700291,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009454170002,384
false,0,ROXO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,C7A,C7A,C7ATT,C7AT,TG SLO,C7ATT,NaVal,SOUTIEN TG BASICO ROXO ERI C7 52 ROXO,NaVal,7998060008,52,SOUTIEN / TOP,NaVal,00079980600869,00079980600869,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_007998060008,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATI,C6AT,TRS,C6ATI,NaVal,2 SOUTIENS APP AMAMENTACAO TRS REF 40205,NaVal,8505660006,48,SOUTIEN / TOP,NaVal,00085056600626,00085056600626,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_008505660006,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPM,CPM,CPMGS,CPMG,ACC,CPMGS,NaVal,MEIA SAPATILHA ACC FCX ESTAMPADO GATO RO,NaVal,9459860001,34-39,MEIA CASUAL/ESPORTIVA,NaVal,00094598600155,00094598600155,0,0,2022-08-16 07:00:36.468,16,16,0,0,233,233_009459860001,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRABA,CRAB,CR,CRABA,NaVal,BIQUINI CR SLO ELLA LISO ROSA M ROSA CLA,NaVal,9671700001,M,CALCINHA / BOTTOM,NaVal,00096717000181,00096717000181,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009671700001,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRATB,CRAT,CR,CRATB,NaVal,SOUTIEN CR PRD ELLA ALCA QUE SOBE RENDA,NaVal,9334940005,40,SOUTIEN / TOP,NaVal,00093349400563,00093349400563,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009334940005,384
false,0,DOURADO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5ABA,C5AB,OCULOS MET DOURADO,C5ABA,NaVal,OCULOS FEM MET DOURADO REDONDO MARROM VC,NaVal,9562060001,UNICO,ÓCULOS METAL,NaVal,00095620600181,00095620600181,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009562060001,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,NaVal,CRA,NaVal,CRAS,CR,CRASC,NaVal,SHORT DOLL MANGA CURTA CR SLO ELLA ESTAM,NaVal,9653240002,GG,SHORT DOLL,NaVal,00096532400272,00096532400272,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009653240002,384
false,0,ROXO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,C7A,C7A,C7AKK,C7AK,TG SLO,C7AKK,NaVal,CALC TG BAS KIT 2X1 ROXO CHOCO LIV C7 GG,NaVal,8517000004,GG,KIT CALCINHA,NaVal,00085170000463,00085170000463,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_008517000004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8C,C8C,C8CDA,C8CD,C8  INFA,C8CDA,NaVal,VESTIDO SEM MANGA C8 SLO INFA INK CHAMBA,NaVal,9304740002,8,INTEIRO,NaVal,00093047400247,00093047400247,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009304740002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAV,CYAA,JEANS,CYAAV,NaVal,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,NaVal,9697860003,46,CALÇA JEANS,NaVal,00096978600397,00096978600397,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009697860003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8D,C8D,C8DAB,C8DA,C8,C8DAB,NaVal,CALCA C8 SLO INFO INK COM BOLSOS GRANDES,NaVal,9397900001,4,CALÇA,NaVal,00093979000195,00093979000195,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009397900001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAB,CYAA,JEANS,CYAAB,NaVal,CALCA JEANS CRN MSA INK USED TANK BARRA,NaVal,9384240006,40,CALÇA JEANS,NaVal,00093842400664,00093842400664,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009384240006,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAK,CYAA,JEANS,CYAAK,NaVal,CALCA JEANS CF MSA INK USED  LISO C21488,NaVal,9479690001,38,CALÇA JEANS,NaVal,00094796900187,00094796900187,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009479690001,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPM,CPM,CPMGL,CPMG,CP,CPMGL,NaVal,3 PARES MEIA SOQUETE ACC SLO FLORAL CINZ,NaVal,9502310001,34/39,MEIA CASUAL/ESPORTIVA,NaVal,00095023100189,00095023100189,0,0,2022-08-16 07:00:36.468,9,9,0,0,233,233_009502310001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAC,CYAA,JEANS,CYAAC,NaVal,CALCA JEANS CRN PRD INK VISTA ABOTOADA U,NaVal,9412370003,40,CALÇA JEANS,NaVal,00094123700381,00094123700381,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009412370003,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C9,C9A,C9A,C9ATA,C9AT,NaVal,C9ATA,NaVal,SOUTIEN BASE ALONGADA ESS C9 MSA BJ TRIA,NaVal,9310700003,44,SOUTIEN / TOP,NaVal,00093107000394,00093107000394,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009310700003,384
false,0,BEGE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATG,C6AT,TRS,C6ATG,NaVal,SOUTIEN APP TRS BIBELO BEGE REF  061486,NaVal,6917900003,50,SOUTIEN / TOP,NaVal,00069179000303,00069179000303,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_006917900003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADD,CYAD,JEANS,CYADD,NaVal,SHORT JEANS CRN MSA INK BARRA DESF E USe,NaVal,9320800004,40,BOTTOM CURTO JEANS,NaVal,00093208000446,00093208000446,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009320800004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAQ,CYAA,JEANS,CYAAQ,NaVal,CALCA JEANS CF PRD INK RASGOS LISO CNBF3,NaVal,9480060004,38,CALÇA JEANS,NaVal,00094800600492,00094800600492,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009480060004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAV,CMAA,JEANS,CMAAV,NaVal,CALCA JEANS CRN PRD INK EVT SUPER STONE,NaVal,9561450006,46,CALÇA JEANS,NaVal,00095614500688,00095614500688,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009561450006,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WL,WLH,WLH,WLHBB,WLHB,BATOM,WLHBB,NaVal,JEQUITI AVIVA BATOM HIDRATANTE BORDO ELE,NaVal,8687940000,NA,BATOM BASTÃO JEQUITI,NaVal,07899601763680,07899601763680,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_008687940000,384
false,0,MARROM,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAGA,CYAG,SARJA,CYAGA,NaVal,JAQUETA MARROM CURTA  SAW 14423 38 MARRO,NaVal,9659990002,38,JAQUETA/COLETE,NaVal,00096599900289,00096599900289,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009659990002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAD,CMAA,JEANS,CMAAD,NaVal,CALCA JEANS CRN MSA INK SUPER STONE   US,NaVal,9486270007,48,CALÇA JEANS,NaVal,00094862700703,00094862700703,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009486270007,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5ABA,C5AB,OCULOS GUN FUME,C5ABA,NaVal,OCULOS FEM MET GUN REDONDO FUME VC2428C2,NaVal,9562070001,UNICO,ÓCULOS METAL,NaVal,00095620700133,00095620700133,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009562070001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAM,CMAA,JEANS,CMAAM,NaVal,CALCA JEANS EVT JNS CRN MSA INK JOGGER J,NaVal,9532890007,48,CALÇA JEANS,NaVal,00095328900712,00095328900712,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009532890007,384
